time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
19:18.3,1.182631024,-9.679669031,-1.680204359,14.78047732,104.3397717,-38.46596548,0.024734982,5.170818505,5.12704918
19:18.3,1.433843906,-9.830969267,-0.121424209,22.22348986,135.8354295,-60.1643164,0.017667845,5.177935943,5.135245902
19:18.3,0.728886406,-9.443262411,-1.344493272,-0.550007063,139.0288864,-59.72879394,0.049469965,5.1886121,5.139344262
19:18.3,0.533825119,-10.10520095,-1.81660997,0.073941117,139.8613041,-44.81214983,0.060070671,5.181494662,5.135245902
19:18.3,0.796249408,-10.41725768,-0.962649513,10.0647419,135.6538111,-7.170566148,0.074204947,5.185053381,5.131147541
19:18.3,0.853210518,-10.35106383,-0.600913558,10.98483437,126.1945194,31.06208373,0.056537102,5.185053381,5.135245902
19:18.3,0.716108983,-10.08628842,-0.180363196,-4.028082208,113.1028596,43.11672313,0.074204947,5.181494662,5.135245902
19:18.3,0.940643733,-9.490543735,-0.306285181,-20.38437745,108.6986133,37.06607187,0.056537102,5.185053381,5.143442623
19:18.3,0.835096038,-9.5,-0.03045703,-26.01769348,102.493318,31.01542061,0.06360424,5.181494662,5.135245902
19:18.3,0.864947752,-9.604018913,0.11743363,-26.50803376,105.7473143,17.87197506,0.056537102,5.181494662,5.139344262
19:18.3,0.871850825,-10.29432624,0.555904705,-16.40276593,129.6301341,7.388327376,0.056537102,5.177935943,5.131147541
19:18.4,0.824871807,-10.39834515,-0.315669313,-9.255209866,137.9694457,0.139989361,0.056537102,5.181494662,5.135245902
19:18.4,0.823358805,-10.24704492,-1.357020036,-13.73601808,133.1262884,-0.326641842,0.077738516,5.174377224,5.139344262
19:18.4,0.365494978,-10.55910165,-1.290461236,-23.03042773,117.9157472,4.572985786,0.074204947,5.181494662,5.143442623
19:18.4,0.23009557,-10.46453901,-1.113474082,-24.36784418,127.1934206,15.14995971,0.074204947,5.170818505,5.143442623
19:18.4,0.311329198,-9.944444444,-1.011578106,-25.63177171,151.3638028,30.96875749,0.074204947,5.174377224,5.143442623
19:18.4,0.376286586,-9.71749409,-0.700579341,-19.12746104,178.2887309,46.56979403,0.060070671,5.174377224,5.143442623
19:18.4,0.499434398,-9.547281324,-0.654463284,-5.942513178,193.2268444,52.68266278,0.06360424,5.174377224,5.139344262
19:18.4,1.430723339,-9.51891253,-1.036837299,-5.174338965,223.5722523,35.33953642,0.06360424,5.170818505,5.147540984
19:18.4,0.912210459,-9.528368794,-0.570490777,4.30904789,217.8815424,19.17854243,0.074204947,5.167259786,5.135245902
19:18.4,1.064075233,-9.348699764,-0.917153755,19.67133428,190.9112098,5.692900673,0.067137809,5.181494662,5.147540984
19:18.5,0.720795566,-9.594562648,-0.597344487,23.96104219,172.2650539,-8.446024769,0.074204947,5.177935943,5.143442623
19:18.5,0.992256321,-9.849881797,-0.754464824,23.48266799,164.5160021,-14.72999163,0.077738516,5.181494662,5.147540984
19:18.5,0.89924391,-10.15248227,-1.348914581,9.822424444,169.5559127,-17.4986701,0.088339223,5.1886121,5.147540984
19:18.5,0.839824171,-9.972813239,-1.919093163,-11.62599048,159.2036638,-16.90760391,0.088339223,5.185053381,5.139344262
19:18.5,1.127466604,-9.925531915,-2.236360242,-33.44231881,127.6626014,-19.24075992,0.102473498,5.1886121,5.143442623
19:18.5,1.254491485,-10.143026,-2.215835685,-59.22412645,114.873639,-29.13334142,0.113074205,5.185053381,5.139344262
19:18.5,1.253640421,-10.05791962,-2.216678238,-81.01301313,119.5654477,-33.5352291,0.109540636,5.174377224,5.147540984
19:18.5,1.339034805,-9.953900709,-1.973324057,-83.20056329,134.5641007,-27.99787216,0.120141343,5.163701068,5.151639344
19:18.5,1.289124345,-9.764775414,-1.739277824,-74.09106225,160.4144532,-19.41185803,0.134275618,5.15658363,5.147540984
19:18.5,1.258610693,-9.594562648,-1.72105495,-61.58248905,183.0410791,-6.548391211,0.127208481,5.142348754,5.159836066
19:18.6,0.940170919,-9.443262411,-1.493755106,-50.5812764,204.2147577,2.659797855,0.137809187,5.142348754,5.163934426
19:18.6,0.293687532,-9.140661939,-1.284307693,-42.51887783,201.0515705,3.297527166,0.144876325,5.131672598,5.159836066
19:18.6,0.27703304,-9.395981087,-1.134438968,-44.70819669,168.6478207,-2.037622918,0.148409894,5.131672598,5.159836066
19:18.6,0.797720861,-9.604018913,-1.000226412,-51.20053778,135.2905743,-6.050651262,0.159010601,5.120996441,5.163934426
19:18.6,1.338751117,-9.925531915,-0.757173271,-53.0030837,132.0365779,-8.414916022,0.16254417,5.120996441,5.163934426
19:18.6,1.476041778,-10.20921986,-0.520270917,-47.76966711,135.2149,-7.186120522,0.166077739,5.113879004,5.168032787
19:18.6,1.505420679,-10.26595745,-0.392468207,-32.85673588,133.8376271,-0.793273045,0.173144876,5.117437722,5.163934426
19:18.6,1.72507972,-10.143026,-0.513613302,-21.24402072,139.3769883,5.739563793,0.173144876,5.110320285,5.163934426
19:18.6,1.903486515,-9.736406619,-0.509653632,-12.63010993,166.4381302,10.73251766,0.159010601,5.12455516,5.180327869
19:18.6,1.985854895,-9.329787234,-0.534163374,-2.84513752,202.7920802,16.22321148,0.187279152,5.117437722,5.176229508
19:18.7,1.818996208,-8.970449173,-0.693047089,9.994255476,249.0290983,25.33807431,0.19434629,5.120996441,5.168032787
19:18.7,1.831962757,-8.346335697,-1.003525798,21.7526177,276.6048256,29.78662511,0.197879859,5.131672598,5.168032787
19:18.7,1.904485156,-8.875886525,-1.195154165,36.42732423,263.830998,26.45798919,0.201413428,5.149466192,5.159836066
19:18.7,1.719878774,-9.622931442,-1.568425022,50.34367188,195.7846369,7.279446762,0.204946996,5.15658363,5.168032787
19:18.7,1.693715004,-9.887706856,-1.850003674,40.76335695,120.2767864,-19.92515236,0.208480565,5.160142349,5.163934426
19:18.7,1.895773927,-9.925531915,-2.018414866,9.120539651,68.07663086,-49.29180938,0.208480565,5.174377224,5.168032787
19:18.7,2.225708794,-10.26595745,-1.880970904,-30.53400769,43.86084398,-67.84817687,0.215547703,5.174377224,5.172131148
19:18.7,2.264218723,-10.27541371,-1.586963464,-68.83022554,38.3366176,-70.11911539,0.243816254,5.167259786,5.180327869
19:18.7,2.269567245,-9.849881797,-1.40488355,-83.21917646,48.93102436,-64.02180101,0.254416961,5.15658363,5.180327869
19:18.7,2.261907671,-9.08392435,-0.902350036,-80.6138539,87.47953009,-51.5005304,0.261484099,5.153024911,5.18442623
19:18.8,2.277900224,-8.762411348,-0.562377452,-57.29220107,123.3188947,-28.35562275,0.272084806,5.138790036,5.180327869
19:18.8,2.237215354,-8.535460993,-0.456330848,-25.65495695,150.5919246,-7.792741085,0.282685512,5.135231317,5.196721311
19:18.8,2.254626347,-8.355791962,-0.497541379,1.940358648,175.3374319,9.037090959,0.282685512,5.142348754,5.196721311
19:18.8,2.242469314,-8.100472813,-0.696171651,19.21620094,190.0333875,19.75405425,0.286219081,5.15658363,5.18442623
19:18.8,2.126088464,-7.986997636,-1.068920032,27.8727992,199.9921299,25.08920433,0.28975265,5.15658363,5.18442623
19:18.8,2.138056371,-8.223404255,-1.410023284,29.83258293,189.866904,25.6958249,0.293286219,5.174377224,5.192622951
19:18.8,2.271606075,-9.093380615,-1.461518613,30.98593842,166.9375808,26.73796791,0.293286219,5.1886121,5.18442623
19:18.8,2.617007668,-10.02009456,-1.063308187,20.59170106,140.3456198,24.18705067,0.272084806,5.199288256,5.180327869
19:18.8,2.459699809,-10.61583924,-0.633950562,-4.907717771,120.4735397,16.23876585,0.28975265,5.199288256,5.176229508
19:18.8,2.375061925,-10.79550827,-0.415488976,-31.80381387,110.106156,6.252858116,0.28975265,5.206405694,5.172131148
19:18.8,2.276659444,-10.55910165,-0.161810771,-49.94650215,102.5235877,-2.768678469,0.293286219,5.199288256,5.180327869
19:18.9,2.242457848,-10.02009456,0.137249083,-51.00016436,91.14216786,-5.81733566,0.286219081,5.202846975,5.18442623
19:18.9,2.285086985,-9.48108747,0.406110833,-35.30817346,95.28912136,-0.404413709,0.303886926,5.195729537,5.18852459
19:18.9,2.172919906,-8.828605201,0.636146062,-9.949398383,105.8078538,4.837410135,0.303886926,5.192170819,5.180327869
19:18.9,2.093063169,-8.526004728,0.388670311,21.54291443,114.1623003,10.98138764,0.303886926,5.192170819,5.176229508
19:18.9,2.150875343,-8.544917258,0.074363472,42.32508624,121.0183949,15.84990652,0.307420495,5.213523132,5.176229508
19:18.9,2.039222625,-8.904255319,-0.34275372,51.16654798,127.9501639,21.43392658,0.293286219,5.224199288,5.176229508
19:18.9,2.051568784,-9.178486998,-0.51671365,51.3781129,126.0431707,28.21563339,0.300353357,5.231316726,5.176229508
19:18.9,2.128399516,-9.178486998,-1.449425551,42.22184883,118.4151978,34.01741468,0.293286219,5.238434164,5.176229508
19:18.9,2.879484971,-9.377068558,-3.68180528,-3.492466027,79.29156715,28.07564403,0.286219081,5.245551601,5.163934426
19:18.9,3.620493772,-9.528368794,-1.146929833,-55.16883177,71.49711075,11.71244319,0.28975265,5.252669039,5.163934426
19:19.0,2.824604239,-9.651300236,-0.205798031,-59.0306395,60.902704,-0.435522456,0.286219081,5.24911032,5.163934426
19:19.0,2.008183146,-9.641843972,0.724405278,-42.44308611,28.78651665,-4.821855761,0.286219081,5.241992883,5.176229508
19:19.0,-0.15472003,-10.39834515,2.362428261,-5.910534682,31.85889461,12.0546394,0.293286219,5.241992883,5.172131148
19:19.0,0.852223343,-9.291962175,0.065390644,5.285898973,67.78906839,32.05756363,0.293286219,5.238434164,5.172131148
19:19.0,1.880496326,-9.358156028,-0.003089743,0.956797308,79.48832042,30.87543125,0.286219081,5.24911032,5.163934426
19:19.0,2.4238491,-8.951536643,-0.130308655,7.175897779,88.8416681,34.43738276,0.268551237,5.256227758,5.172131148
19:19.0,2.761969369,-9.150118203,-0.210183502,9.293499656,91.29351653,26.53576106,0.286219081,5.256227758,5.155737705
19:19.0,1.958745498,-9.5,0.134885261,8.749603638,92.29241773,22.38274336,0.272084806,5.263345196,5.163934426
19:19.0,1.885319021,-9.840425532,0.36465223,7.048165323,105.1419196,23.61153886,0.275618375,5.266903915,5.159836066
19:19.0,1.541282854,-10.0106383,0.644472831,10.82425743,104.2035579,21.4183722,0.265017668,5.277580071,5.155737705
19:19.1,1.832045854,-10.27541371,0.771742078,12.01406386,104.6878736,20.45400105,0.268551237,5.28113879,5.155737705
19:19.1,1.48243049,-9.887706856,0.967559815,4.928989535,110.1515606,21.85389466,0.272084806,5.28113879,5.159836066
19:19.1,1.002427538,-9.906619385,0.727300655,10.02517082,96.69666397,20.98284975,0.265017668,5.288256228,5.155737705
19:19.1,1.430439651,-9.490543735,0.424561801,11.2310154,80.48722163,17.85642069,0.261484099,5.295373665,5.151639344
19:19.1,1.988124399,-9.556737589,0.06648932,7.468671776,69.07553207,6.112868755,0.254416961,5.288256228,5.147540984
19:19.1,2.0182598,-9.689125296,0.077321776,3.066640584,64.41399309,-3.795267115,0.254416961,5.298932384,5.159836066
19:19.1,1.946683028,-9.254137116,0.112927392,0.744044032,59.94920739,0.59106619,0.265017668,5.295373665,5.151639344
19:19.1,1.945075463,-9.093380615,0.013236577,10.56175988,69.07553207,5.257378217,0.25795053,5.309608541,5.159836066
19:19.1,2.077395852,-9.840425532,0.490260585,23.28225237,86.78332622,10.1258971,0.250883392,5.31316726,5.155737705
19:19.1,1.731752119,-9.849881797,0.905828752,25.90844955,103.0230383,12.08574815,0.247349823,5.31316726,5.155737705
19:19.2,1.185751591,-9.991725768,1.393393893,25.61093635,122.3199935,11.79021505,0.233215548,5.320284698,5.143442623
19:19.2,1.156372691,-9.93498818,1.834567271,24.27719596,141.1023632,10.77918078,0.240282686,5.327402135,5.159836066
19:19.2,1.046475115,-9.509456265,1.84122086,9.549645951,150.1681484,4.992953869,0.247349823,5.330960854,5.155737705
19:19.2,1.721539353,-8.828605201,1.229255821,-9.099844741,141.1629026,4.572985786,0.243816254,5.348754448,5.163934426
19:19.2,2.356243959,-8.913711584,0.468395032,-20.6040274,132.6571075,7.139457401,0.222614841,5.341637011,5.155737705
19:19.2,2.871205007,-9.509456265,0.547682329,-30.93343075,130.7652491,14.49667603,0.240282686,5.348754448,5.151639344
19:19.2,2.464102705,-10.09574468,0.783244685,-40.30422001,118.6573557,23.19157077,0.236749117,5.341637011,5.155737705
19:19.2,1.461373102,-10.66312057,0.789135807,-37.42892316,107.7602516,28.27785088,0.22614841,5.338078292,5.155737705
19:19.2,0.614343794,-10.47399527,1.178302217,-32.90832866,99.7841768,30.87543125,0.212014134,5.348754448,5.151639344
19:19.2,0.126586706,-9.71749409,1.626871673,-31.60387463,97.90745332,26.1624561,0.215547703,5.341637011,5.151639344
19:19.2,0.004815784,-9.06501182,1.278216921,-32.10333544,101.7819792,14.79220913,0.201413428,5.338078292,5.159836066
19:19.3,0.77563475,-8.355791962,0.782729837,-37.39641588,104.8846269,0.824381791,0.201413428,5.341637011,5.147540984
19:19.3,2.186642955,-8.280141844,0.404895749,-50.23046836,112.4974649,-4.728529521,0.215547703,5.334519573,5.151639344
19:19.3,3.381680062,-8.696217494,-0.103200426,-58.14539932,119.5957174,-1.431002355,0.208480565,5.338078292,5.135245902
19:19.3,3.275701103,-9.622931442,-0.328311878,-61.12933293,130.4020123,6.330629983,0.208480565,5.330960854,5.155737705
19:19.3,2.691947148,-9.830969267,-0.536212477,-57.10054488,140.7693961,14.68332851,0.190812721,5.323843416,5.147540984
19:19.3,1.697119259,-10.22813239,-0.080845601,-48.40746104,152.8167501,13.70340299,0.197879859,5.320284698,5.147540984
19:19.3,0.797384159,-10.53073286,0.41186445,-41.25568003,155.4804866,9.550385282,0.190812721,5.316725979,5.151639344
19:19.3,-0.076754546,-10.51182033,0.724524621,-36.34222195,145.2644515,3.810821489,0.187279152,5.320284698,5.147540984
19:19.3,-0.36131796,-9.906619385,0.711508313,-35.94289586,131.4765879,-1.77319857,0.180212014,5.320284698,5.151639344
19:19.3,0.357699292,-8.819148936,0.399145459,-40.06550552,104.2035579,-3.048657191,0.187279152,5.316725979,5.151639344
19:19.4,2.218438936,-7.61820331,0.044800832,-55.21977811,83.21149766,2.95533095,0.183745583,5.306049822,5.139344262
19:19.4,3.110030182,-8.421985816,-0.495623546,-70.98025113,81.42558337,7.746077965,0.19434629,5.306049822,5.143442623
19:19.4,3.189550217,-9.651300236,-0.994242095,-77.83163845,94.78967076,15.61659092,0.173144876,5.295373665,5.139344262
19:19.4,2.403589762,-10.76713948,-1.063513491,-75.73394529,116.5990138,18.83634622,0.183745583,5.277580071,5.147540984
19:19.4,1.16142606,-11.40070922,-0.868177371,-55.75921623,116.6444184,19.08521619,0.176678445,5.277580071,5.143442623
19:19.4,0.439152129,-11.20212766,-0.862940447,-33.57063161,118.0065564,17.94974693,0.173144876,5.270462633,5.147540984
19:19.4,-0.284067428,-10.90898345,-0.407382796,-10.51724404,105.9592025,9.27040656,0.173144876,5.270462633,5.151639344
19:19.4,-0.591526469,-9.93498818,-0.315948833,4.846484346,98.93662426,-2.084286039,0.166077739,5.284697509,5.143442623
19:19.4,0.423318618,-8.658392435,-0.397722836,6.650958565,91.7172928,-9.845918377,0.173144876,5.274021352,5.147540984
19:19.4,1.953313879,-7.996453901,-0.360782579,0.484350673,93.65455575,-2.36426476,0.176678445,5.277580071,5.147540984
19:19.5,2.897043541,-8.25177305,-0.181277965,-2.89021247,96.25775284,11.5880082,0.166077739,5.277580071,5.143442623
19:19.5,3.137181128,-9.216312057,-0.605670984,-5.707005897,115.9936191,28.99335206,0.183745583,5.284697509,5.147540984
19:19.5,2.478907492,-10.61583924,-0.614522773,2.896505738,137.4548603,45.27878103,0.159010601,5.288256228,5.135245902
19:19.5,1.202583743,-11.6749409,-0.375350003,19.93835178,139.6494159,54.08255639,0.159010601,5.295373665,5.143442623
19:19.5,0.14568836,-11.62765957,-0.227914807,38.24882291,130.326338,56.36904929,0.155477032,5.306049822,5.131147541
19:19.5,-0.769229777,-11.37234043,0.377087069,51.42381627,121.4270363,44.11220303,0.148409894,5.309608541,5.12704918
19:19.5,-0.913423511,-10.39834515,0.780806221,48.72501278,111.7104518,14.0455992,0.141342756,5.316725979,5.139344262
19:19.5,-0.044810988,-8.904255319,0.796418928,29.64616943,98.28582499,-12.08574815,0.141342756,5.327402135,5.131147541
19:19.5,1.350163115,-8.185579196,0.549653977,6.73421766,89.29571411,-28.8533627,0.141342756,5.334519573,5.135245902
19:19.5,2.148133026,-8.270685579,0.120698242,-5.935300548,96.43937124,-29.69329886,0.148409894,5.334519573,5.135245902
19:19.6,2.010978476,-8.960992908,-0.165325116,-2.781867499,114.6012114,-7.092794281,0.148409894,5.327402135,5.143442623
19:19.6,1.606618491,-9.821513002,-0.172296181,7.362317986,122.5318816,20.74953415,0.123674912,5.341637011,5.135245902
19:19.6,0.999632207,-10.58747045,-0.138946878,18.63016259,121.351362,47.09864273,0.137809187,5.341637011,5.135245902
19:19.6,0.39037642,-11.12647754,0.421891974,23.41241019,110.333179,65.79499958,0.127208481,5.348754448,5.135245902
19:19.6,0.170055441,-11.18321513,0.768010199,24.10198094,100.9041569,58.67109655,0.116607774,5.352313167,5.131147541
19:19.6,0.068532392,-10.63475177,0.940119582,18.65322263,91.64161846,38.87037918,0.081272085,5.352313167,5.139344262
19:19.6,0.621352896,-9.254137116,1.587860644,-7.852393318,94.03292742,16.06766775,0.109540636,5.366548043,5.131147541
19:19.6,0.590271868,-9.027186761,0.290990853,-21.11840088,92.3983618,-3.919702103,0.113074205,5.352313167,5.12295082
19:19.6,0.952002716,-8.705673759,0.176249157,-13.72697763,94.41129909,-9.301515307,0.102473498,5.348754448,5.12704918
19:19.6,0.596187766,-8.658392435,0.002755707,-2.216989123,98.92148939,-8.508242262,0.098939929,5.362989324,5.118852459
19:19.6,-0.341017073,-9.055555556,-0.395917781,20.95625437,98.73987099,-16.86094079,0.106007067,5.362989324,5.12704918
19:19.7,-0.797557023,-9.5,0.191878084,33.4259271,93.13997028,-13.59452237,0.106007067,5.359430605,5.135245902
19:19.7,-0.079118612,-10.27541371,0.820283521,31.28799602,93.24591434,-0.04666312,0.106007067,5.366548043,5.135245902
19:19.7,0.109028136,-10.8427896,1.128183721,26.66889982,94.51724315,16.70539706,0.09540636,5.370106762,5.118852459
19:19.7,0.597027364,-10.66312057,2.073070497,4.443933865,94.12373662,21.7139053,0.102473498,5.384341637,5.12704918
19:19.7,0.570485343,-10.89007092,1.11423203,-8.944260921,97.15070998,7.434990496,0.088339223,5.380782918,5.135245902
19:19.7,1.37773386,-9.982269504,0.302476993,-8.804041144,85.13362574,-5.459585072,0.088339223,5.384341637,5.131147541
19:19.7,1.32356808,-9.367612293,0.188962821,10.10765854,85.0579514,-3.313081539,0.098939929,5.377224199,5.12704918
19:19.7,0.588286052,-8.828605201,0.681422198,15.83136329,83.45365552,0.279978722,0.09540636,5.380782918,5.131147541
19:19.7,0.030128491,-8.715130024,0.440620708,14.02540194,78.33807055,2.566471615,0.09540636,5.384341637,5.143442623
19:19.7,-0.168715302,-8.998817967,0.494495688,12.72400546,80.51749137,8.819329731,0.070671378,5.391459075,5.131147541
19:19.8,-0.181870975,-9.604018913,0.549728917,12.96573586,78.54995868,15.81879777,0.084805654,5.387900356,5.135245902
19:19.8,-0.052482028,-10.05791962,0.984611067,15.20700511,79.53372502,22.25830837,0.084805654,5.395017794,5.131147541
19:19.8,0.225367438,-9.991725768,1.059650095,15.46744217,85.51199741,25.30696556,0.081272085,5.398576512,5.131147541
19:19.8,0.406327425,-9.840425532,0.918988437,12.49022818,87.8427669,25.83581426,0.056537102,5.40569395,5.131147541
19:19.8,0.955070269,-9.972813239,1.120833469,10.38154882,92.36809207,22.53828709,0.056537102,5.40569395,5.12295082
19:19.8,0.973332326,-9.878250591,1.090275424,9.652024927,96.3182923,14.93219849,0.056537102,5.402135231,5.131147541
19:19.8,0.849238887,-9.953900709,0.70968549,5.912564291,90.21894098,2.535362868,0.053003534,5.395017794,5.143442623
19:19.8,1.155237939,-9.821513002,0.538532769,7.186140568,89.85570418,-14.17003419,0.053003534,5.409252669,5.139344262
19:19.8,1.450971211,-9.622931442,-0.349304309,-10.20378617,147.6557605,-35.97726573,0.056537102,5.402135231,5.131147541
